Time (s),X (km),Y (km),Z (km),VX (km/s),VY (km/s),VZ (km/s)
3243.243243243244,-5647.513740426714,-2924.4976176049995,-2924.512714701895,4.8323560206909315,-4.661126383241998,-4.607188422359034
3248.6486486486488,-5621.476308669576,-2949.4820007615467,-2949.524427359606,4.8579759088437555,-4.6237036831510165,-4.615447235703523
3254.054054054054,-5595.072066519805,-2974.476058028403,-2974.498447133661,4.889572194154301,-4.604759717708293,-4.5992770433308205
3259.45945945946,-5568.493896171467,-2999.3203413257934,-2999.3237805792473,4.924419954747726,-4.564645836897501,-4.582551810240529
3264.864864864865,-5541.730037400235,-3024.029923490304,-3024.0162573032417,4.985545634721988,-4.56417779520666,-4.554416820934505
3270.27027027027,-5514.704522044786,-3048.599549437764,-3048.6064183787935,5.029337376454214,-4.52338996717761,-4.540074526595093
3275.6756756756754,-5487.489010578173,-3073.055648660434,-3073.078823278247,5.07319344278789,-4.529607695019185,-4.51464967509682
3281.081081081081,-5460.1041375588675,-3097.37009794753,-3097.437138859057,5.105656539893484,-4.483169302280282,-4.487170120167851
3286.4864864864862,-5432.398394348802,-3121.610299732303,-3121.612678469555,5.143983624481126,-4.461639195481068,-4.471341173114443
3291.891891891892,-5404.488619368184,-3145.7191267673475,-3145.713851508466,5.187170968851745,-4.440931459644294,-4.4520565557142096
3297.297297297297,-5376.403952185165,-3169.6941124762675,-3169.697296306075,5.21269417702689,-4.428391780555812,-4.419196103972624
3302.7027027027025,-5348.144332450887,-3193.558799195935,-3193.545285827228,5.254954981434003,-4.397704878242397,-4.401733602813102
3308.108108108108,-5319.607402146057,-3217.2510926226732,-3217.2632100416035,5.291136058931587,-4.396712375127318,-4.376767170462873
3313.5135135135133,-5290.92199972073,-3240.867840843688,-3240.868998546334,5.319863067802607,-4.369144058675833,-4.345288535874181
3318.9189189189187,-5261.923310351843,-3264.31416218981,-3264.2989351317615,5.370175840585587,-4.33231792619796,-4.329456117109327
3324.324324324324,-5232.842148567686,-3287.573704169045,-3287.6482175358965,5.377825536041233,-4.302396702299584,-4.290636198701304
3329.7297297297296,-5203.489158914485,-3310.8853544749486,-3310.881329850431,5.455067715676822,-4.285172080500345,-4.2675389636657854
3335.135135135135,-5173.940548496614,-3333.9532321938023,-3333.9325320654402,5.485983871903379,-4.270437919552941,-4.246805845210823
3340.5405405405404,-5144.167197304019,-3356.8931068328825,-3356.891601672236,5.51820608697442,-4.229164000021511,-4.23674895717329
3345.945945945946,-5114.224367347867,-3379.683101023979,-3379.6870636671883,5.554522369504921,-4.207481853110674,-4.202927497472893
3351.3513513513512,-5084.058865625699,-3402.361283914484,-3402.3702986904664,5.601716191360653,-4.1684098232726425,-4.168358269210784
3356.7567567567567,-5053.681755718625,-3424.934471492577,-3424.9283737033475,5.634549758235898,-4.157315136479771,-4.168613850959483
3362.162162162162,-5023.077638139458,-3447.276100405407,-3447.331042923251,5.650234266596097,-4.13220498499777,-4.142276498824705
3367.5675675675675,-4992.334248123107,-3469.62537493774,-3469.5899069533825,5.7039281799373365,-4.10690559220029,-4.102916130011579
3372.972972972973,-4961.377765028577,-3491.6979706261895,-3491.723821577824,5.730212541446948,-4.117337446943441,-4.103697011691986
3378.3783783783783,-4930.261625091391,-3513.700765819136,-3513.7379119163425,5.788744976392186,-4.068041342166757,-4.048985317956849
