Time (s),X (km),Y (km),Z (km),VX (km/s),VY (km/s),VZ (km/s)
2437.837837837838,-6676.8455750971825,1486.5620011128308,1486.5620011128308,-2.4461559078736124,-5.493415423392122,-5.493415423392122
2443.2432432432433,-6689.935893088818,1456.838657223564,1456.838657223564,-2.397245782899302,-5.504185562366216,-5.504185562366216
2448.6486486486488,-6702.761574860337,1427.0576846392348,1427.0576846392348,-2.3482408292042365,-5.514737970276017,-5.514737970276017
2454.054054054054,-6715.322113061591,1397.2202614165753,1397.2202614165753,-2.299142985295139,-5.525072229696099,-5.525072229696099
2459.4594594594596,-6727.617010830819,1367.3275678453567,1367.3275678453567,-2.249954193353226,-5.535187931830414,-5.535187931830414
2464.864864864865,-6739.64578181429,1337.3807864016974,1337.3807864016974,-2.2006763991573774,-5.545084676528466,-5.545084676528466
2470.2702702702704,-6751.407950185549,1307.3811017012915,1307.3811017012915,-2.151311552007169,-5.554762072301134,-5.554762072301134
2475.6756756756754,-6762.903050664234,1277.3297004525477,1277.3297004525477,-2.101861604645763,-5.564219736336165,-5.564219736336165
2481.081081081081,-6774.130628534491,1247.2277714096385,1247.2277714096385,-2.052328513182654,-5.5734572945133145,-5.5734572945133145
2486.4864864864862,-6785.090239662948,1217.076505325487,1217.076505325487,-2.002714237016302,-5.582474381419144,-5.582474381419144
2491.8918918918916,-6795.781450516293,1186.8770949046634,1186.8770949046634,-1.9530207387566285,-5.591270640361473,-5.591270640361473
2497.297297297297,-6806.203838178422,1156.6307347561954,1156.6307347561954,-1.9032499841473611,-5.5998457233835,-5.5998457233835
2502.7027027027025,-6816.356990367167,1126.3386213463198,1126.3386213463198,-1.8534039419882888,-5.608199291277556,-5.608199291277556
2508.108108108108,-6826.240505450604,1096.0019529511512,1096.0019529511512,-1.803484584057377,-5.616331013598525,-5.616331013598525
2513.5135135135133,-6835.853992462945,1065.621929609283,1065.621929609283,-1.7534938850327697,-5.62424056867692,-5.62424056867692
2518.9189189189187,-6845.197071119995,1035.1997530743147,1035.1997530743147,-1.7034338224146766,-5.6319276436316015,-5.6319276436316015
2524.324324324324,-6854.269371834205,1004.7366267673162,1004.7366267673162,-1.6533063764471478,-5.639391934382158,-5.639391934382158
2529.7297297297296,-6863.070535729286,974.2337557292212,974.2337557292212,-1.6031135300397417,-5.646633145660934,-5.646633145660934
2535.135135135135,-6871.600214654406,943.6923465731592,943.6923465731592,-1.5528572686890818,-5.653650991024709,-5.653650991024709
2540.5405405405404,-6879.858071197963,913.1136074367314,913.1136074367314,-1.5025395804003296,-5.66044519286603,-5.66044519286603
2545.945945945946,-6887.843778700931,882.4987479342086,882.4987479342086,-1.4521624556085244,-5.667015482424189,-5.667015482424189
2551.3513513513512,-6895.55702126978,851.8489791086903,851.8489791086903,-1.40172788709986,-5.673361599795859,-5.673361599795859
2556.7567567567567,-6902.99749378898,821.1655133841962,821.1655133841962,-1.351237869932852,-5.679483293945374,-5.679483293945374
2562.162162162162,-6910.16490193306,790.4495645177072,790.4495645177072,-1.3006944013594193,-5.6853803227146615,-5.6853803227146615
2567.5675675675675,-6917.0589621782565,759.7023475511511,759.7023475511511,-1.2500994807458763,-5.691052452832813,-5.691052452832813
2572.972972972973,-6923.679401813729,728.9250787633393,728.9250787633393,-1.1994551094938457,-5.696499459925323,-5.696499459925323
2578.3783783783783,-6930.025958952347,698.1189756218541,698.1189756218541,-1.1487632909610859,-5.701721128522954,-5.701721128522954
2583.7837837837837,-6936.098382541046,667.285256734887,667.285256734887,-1.0980260303822424,-5.70671725207027,-5.70671725207027
